CIFDB_ACCT_ID,MRCHNT_DBA_NM,TRAN_DATE,TRAN_POST_DATE,TRAN_CD,TRAN_CAT_CD,TRANS_FRAUD_FLAG,TRAN_AMT,INCHG_FEE,DBR_CD_ID,MRCHNT_CITY_NM,MRCHNT_STATE_CD,Status,Description,CIFDB_ACCNT_ID,ELCTRNC_PYMT_VALUE
1940167,"Grimes, Johnson and Kelly",02/27/2025,02/13/2025,374,19,Y,5434.2,51.84,D,New Karenmouth,CO,Returned,"Grimes, Johnson and Kelly transaction of $5434.2 was returned.",5626297,N
1211652,Alvarado Inc,12/26/2024,05/27/2025,108,19,N,7713.4,123.99,,Port Kevin,KS,Successful,Alvarado Inc transaction of $7713.4 was successful.,9843822,Y
4341683,Nunez-Cruz,12/24/2024,04/19/2025,374,19,Y,4730.89,104.25,D,East Randall,IL,Returned,Nunez-Cruz transaction of $4730.89 was returned.,9411438,N
3661058,Hudson-Wyatt,04/09/2025,02/08/2025,374,19,Y,2536.86,53.18,C,Littlebury,OR,Returned,Hudson-Wyatt transaction of $2536.86 was returned.,1851155,N
1873883,"Martin, Bryant and Burns",02/03/2025,04/08/2025,108,19,Y,2363.48,37.47,C,Amychester,NY,Successful,"Martin, Bryant and Burns transaction of $2363.48 was successful.",1471138,N
5632190,Gilbert-Riley,03/25/2025,01/24/2025,374,19,N,7892.49,41.22,C,Lake Chase,DC,Returned,Gilbert-Riley transaction of $7892.49 was returned.,2666687,N
3600333,"Brown, Baxter and Vasquez",12/20/2024,05/11/2025,374,19,Y,1581.2,11.52,,Lucasville,PA,Returned,"Brown, Baxter and Vasquez transaction of $1581.2 was returned.",6231822,N
2007511,"Khan, Ross and Medina",04/02/2025,04/20/2025,374,19,Y,7014.77,173.87,C,Summerfort,OH,Returned,"Khan, Ross and Medina transaction of $7014.77 was returned.",3791622,N
4903632,Gonzales-Hardy,12/18/2024,02/28/2025,374,19,N,7333.22,40.58,D,Cooperland,TN,Returned,Gonzales-Hardy transaction of $7333.22 was returned.,8832959,N
3260430,Hodges-Johnson,04/12/2025,04/25/2025,374,19,N,7067.73,134.11,,North Sonia,OR,Returned,Hodges-Johnson transaction of $7067.73 was returned.,2613455,N
4183910,Cole-Browning,02/13/2025,03/27/2025,108,19,N,3240.19,54.14,,Harveychester,NM,Successful,Cole-Browning transaction of $3240.19 was successful.,3337491,Y
2155557,Harris-Hicks,05/19/2025,03/19/2025,374,19,N,2960.25,34.29,D,Hillview,ID,Returned,Harris-Hicks transaction of $2960.25 was returned.,4142374,N
1012076,"Morris, Wallace and Gonzalez",03/09/2025,12/10/2024,108,19,Y,8829.91,180.95,D,East Ashleymouth,NH,Successful,"Morris, Wallace and Gonzalez transaction of $8829.91 was successful.",6351383,Y
6380354,Casey-Quinn,01/19/2025,02/02/2025,108,19,Y,5243.08,91.43,,Parkerborough,NE,Successful,Casey-Quinn transaction of $5243.08 was successful.,3871349,Y
5750117,Pugh-Riley,03/04/2025,02/11/2025,108,19,N,1109.09,20.05,C,West James,AL,Successful,Pugh-Riley transaction of $1109.09 was successful.,5726638,Y
3177250,West-Wilson,05/04/2025,04/26/2025,374,19,Y,1075.02,10.52,C,Stephaniechester,CT,Returned,West-Wilson transaction of $1075.02 was returned.,4820357,N
9219319,Lewis-Coleman,05/08/2025,01/24/2025,108,19,Y,3666.71,73.88,C,Brianmouth,KS,Successful,Lewis-Coleman transaction of $3666.71 was successful.,3785948,Y
4502044,Young-Day,04/30/2025,01/29/2025,374,19,Y,4683.25,98.22,D,Lopezmouth,IN,Returned,Young-Day transaction of $4683.25 was returned.,8174653,N
7191944,Lam Ltd,03/11/2025,01/13/2025,108,19,Y,7344.33,189.93,C,New John,SC,Successful,Lam Ltd transaction of $7344.33 was successful.,3977993,Y
9715516,Dean-Lewis,03/05/2025,03/23/2025,108,19,Y,5318.95,51.79,,Whitemouth,VA,Successful,Dean-Lewis transaction of $5318.95 was successful.,8179309,Y
4001408,"Morris, Cohen and Burnett",02/17/2025,02/13/2025,374,19,Y,7664.0,148.79,,Henryfort,NC,Returned,"Morris, Cohen and Burnett transaction of $7664.0 was returned.",9057806,N
8165129,Hall and Sons,03/09/2025,01/27/2025,108,19,Y,5501.9,96.93,,Nathanmouth,TX,Successful,Hall and Sons transaction of $5501.9 was successful.,3977228,N
9957363,"Martinez, Blanchard and Chen",12/03/2024,01/09/2025,374,19,N,9025.34,169.24,D,Eugeneview,NE,Returned,"Martinez, Blanchard and Chen transaction of $9025.34 was returned.",6350931,N
7917972,Owen PLC,03/15/2025,05/13/2025,374,19,N,6086.09,116.11,C,West Marcus,SD,Returned,Owen PLC transaction of $6086.09 was returned.,6746924,N
5262908,Gonzales Group,04/05/2025,04/11/2025,374,19,N,9598.45,48.04,C,Phillipston,NH,Returned,Gonzales Group transaction of $9598.45 was returned.,8759578,N
1273509,Dyer-Simmons,02/10/2025,12/16/2024,374,19,N,70.66,2.09,C,South Kimberlyville,NM,Returned,Dyer-Simmons transaction of $70.66 was returned.,5861967,N
1364088,Marshall LLC,01/10/2025,05/01/2025,374,19,Y,382.17,5.31,C,Tanyaville,MS,Returned,Marshall LLC transaction of $382.17 was returned.,5150749,N
7158628,Allen-Gaines,02/01/2025,03/19/2025,374,19,Y,2566.16,32.1,,New Heatherchester,WA,Returned,Allen-Gaines transaction of $2566.16 was returned.,8047395,N
4647992,"Ramirez, Wilson and Smith",05/04/2025,05/23/2025,108,19,N,1733.16,44.44,,Sharonport,MA,Successful,"Ramirez, Wilson and Smith transaction of $1733.16 was successful.",1857115,N
6039762,"Franco, Adams and Brooks",05/07/2025,01/08/2025,374,19,Y,7802.32,218.83,D,Lake Laurenstad,AL,Returned,"Franco, Adams and Brooks transaction of $7802.32 was returned.",9887387,N
8286418,Sosa-Johnson,04/25/2025,01/13/2025,374,19,Y,7478.05,196.2,C,Fullerville,HI,Returned,Sosa-Johnson transaction of $7478.05 was returned.,8331420,N
1908116,"Soto, Jenkins and Hawkins",02/02/2025,03/25/2025,108,19,N,5401.6,47.21,,Williamsstad,MD,Successful,"Soto, Jenkins and Hawkins transaction of $5401.6 was successful.",7333155,N
3570227,"Graves, Mack and Elliott",12/14/2024,02/19/2025,108,19,N,7529.64,145.93,C,East Robertomouth,MT,Successful,"Graves, Mack and Elliott transaction of $7529.64 was successful.",2365359,Y
8246678,Hill-Castro,04/22/2025,05/14/2025,108,19,Y,1326.23,9.37,,Barbarafort,MD,Successful,Hill-Castro transaction of $1326.23 was successful.,4316857,Y
7697318,Turner Inc,02/18/2025,12/21/2024,108,19,N,5020.72,122.23,C,Garytown,LA,Successful,Turner Inc transaction of $5020.72 was successful.,4665268,Y
9068540,Owens-Scott,04/19/2025,02/19/2025,108,19,N,3956.21,76.29,,South Rhondafort,WA,Successful,Owens-Scott transaction of $3956.21 was successful.,2390204,Y
5065372,Smith Ltd,01/25/2025,05/19/2025,108,19,N,3237.5,90.98,C,Frederickstad,VT,Successful,Smith Ltd transaction of $3237.5 was successful.,1951766,N
7938755,"Howard, Jones and Taylor",05/27/2025,03/12/2025,108,19,N,1908.94,25.99,,Lake Lauriestad,MI,Successful,"Howard, Jones and Taylor transaction of $1908.94 was successful.",1483883,N
6114011,Frazier Inc,05/27/2025,05/08/2025,108,19,N,6233.71,99.81,C,South Keithberg,CO,Successful,Frazier Inc transaction of $6233.71 was successful.,5182923,N
7271672,"King, Mccullough and Hamilton",04/23/2025,05/27/2025,108,19,Y,7397.12,81.93,,West Cindy,SD,Successful,"King, Mccullough and Hamilton transaction of $7397.12 was successful.",1886210,Y
5826554,"Lewis, Conley and Hutchinson",02/23/2025,01/13/2025,108,19,Y,3054.65,51.26,D,New Amanda,AK,Successful,"Lewis, Conley and Hutchinson transaction of $3054.65 was successful.",1683594,Y
4554677,"Russell, Green and Wood",02/25/2025,03/14/2025,108,19,N,6232.3,185.77,,Lake Paul,DE,Successful,"Russell, Green and Wood transaction of $6232.3 was successful.",8679299,N
7318411,Stone-Freeman,12/03/2024,05/01/2025,374,19,N,1707.34,20.66,,Lake Laurastad,MI,Returned,Stone-Freeman transaction of $1707.34 was returned.,5601504,N
1890622,Fernandez Group,03/21/2025,05/07/2025,374,19,Y,3889.51,45.83,,Perryside,KS,Returned,Fernandez Group transaction of $3889.51 was returned.,5129152,N
2810117,Bowen-Cooper,04/13/2025,04/04/2025,108,19,N,2315.53,33.62,,North Danielchester,NH,Successful,Bowen-Cooper transaction of $2315.53 was successful.,7397087,N
6292472,Johnson-Thomas,03/14/2025,04/11/2025,108,19,Y,1992.76,58.13,,New Thomas,CA,Successful,Johnson-Thomas transaction of $1992.76 was successful.,3450999,Y
1666934,Mullins-George,05/02/2025,03/13/2025,374,19,N,4901.88,115.73,C,North Caitlinburgh,AZ,Returned,Mullins-George transaction of $4901.88 was returned.,5486890,N
6904121,"Payne, Ward and Richards",12/14/2024,01/19/2025,108,19,Y,9959.96,293.47,D,East Denise,MS,Successful,"Payne, Ward and Richards transaction of $9959.96 was successful.",3785889,Y
5323142,"Ray, Roberts and Lawrence",03/12/2025,12/27/2024,108,19,N,2259.7,30.61,D,Shawnside,NM,Successful,"Ray, Roberts and Lawrence transaction of $2259.7 was successful.",9661932,Y
2472955,"Bean, Fisher and Leonard",04/28/2025,04/26/2025,374,19,N,2407.41,21.23,D,New Heather,WV,Returned,"Bean, Fisher and Leonard transaction of $2407.41 was returned.",1105242,N
8535808,"Tran, Mathis and Cox",01/17/2025,01/11/2025,108,19,Y,6526.46,127.43,,West Jessicatown,ID,Successful,"Tran, Mathis and Cox transaction of $6526.46 was successful.",1716638,Y
3317095,Martin-Thomas,12/25/2024,01/03/2025,108,19,N,9956.88,292.68,C,West Danielton,HI,Successful,Martin-Thomas transaction of $9956.88 was successful.,6210632,N
6326702,Curtis-Kramer,04/30/2025,05/11/2025,108,19,Y,3179.39,85.81,,Reynoldsbury,VT,Successful,Curtis-Kramer transaction of $3179.39 was successful.,9048738,Y
6346688,"Wiggins, Garcia and Wade",04/11/2025,12/17/2024,374,19,N,4432.83,125.65,,Lake Nicholasville,CT,Returned,"Wiggins, Garcia and Wade transaction of $4432.83 was returned.",2126902,N
3549416,"Johnson, Ward and Davis",04/01/2025,02/06/2025,374,19,Y,1851.54,44.55,,Johnsonburgh,TX,Returned,"Johnson, Ward and Davis transaction of $1851.54 was returned.",5007289,N
4874049,"Mcdaniel, Butler and Holland",12/06/2024,03/20/2025,374,19,Y,6875.34,96.13,,Johnsonborough,HI,Returned,"Mcdaniel, Butler and Holland transaction of $6875.34 was returned.",8479418,N
3249600,Brown-Hawkins,01/24/2025,03/24/2025,108,19,N,1843.84,27.08,D,Miguelshire,MA,Successful,Brown-Hawkins transaction of $1843.84 was successful.,4251433,Y
3747879,"Williams, Lopez and Myers",12/21/2024,04/29/2025,374,19,Y,4088.85,119.48,D,Robertburgh,MO,Returned,"Williams, Lopez and Myers transaction of $4088.85 was returned.",8057153,N
4733840,Mosley Inc,05/07/2025,05/15/2025,374,19,Y,666.03,18.77,D,Banksport,NE,Returned,Mosley Inc transaction of $666.03 was returned.,6240307,N
6450844,"Cisneros, Cook and Leonard",12/05/2024,03/08/2025,374,19,N,4051.64,24.49,,New Douglasfort,WA,Returned,"Cisneros, Cook and Leonard transaction of $4051.64 was returned.",3916032,N
6249548,Anderson Inc,12/27/2024,12/25/2024,108,19,Y,4518.84,116.02,C,Shawtown,ME,Successful,Anderson Inc transaction of $4518.84 was successful.,8931998,N
9702386,Moore PLC,01/30/2025,12/26/2024,108,19,Y,5579.22,99.89,,North Elizabeth,AZ,Successful,Moore PLC transaction of $5579.22 was successful.,4808190,N
4185160,"Banks, Smith and Reynolds",05/08/2025,01/15/2025,374,19,N,8844.55,215.29,D,Mackside,PA,Returned,"Banks, Smith and Reynolds transaction of $8844.55 was returned.",2677717,N
3793181,"Young, Williams and Rogers",03/11/2025,05/06/2025,374,19,Y,6901.08,190.41,D,Robertton,LA,Returned,"Young, Williams and Rogers transaction of $6901.08 was returned.",3426428,N
2517344,Christensen-Shaw,05/21/2025,01/27/2025,108,19,Y,7788.42,221.55,,South Michael,DC,Successful,Christensen-Shaw transaction of $7788.42 was successful.,9857183,Y
7594565,"Garcia, Bowers and Johnson",02/03/2025,04/30/2025,108,19,N,254.0,4.15,,Baileyview,ND,Successful,"Garcia, Bowers and Johnson transaction of $254.0 was successful.",9667184,Y
8628318,Sutton PLC,02/13/2025,05/17/2025,108,19,N,6918.72,191.5,C,East Sandy,MS,Successful,Sutton PLC transaction of $6918.72 was successful.,5418905,N
2529935,Morrow Group,03/22/2025,01/28/2025,108,19,N,857.64,19.45,,South Alexander,MD,Successful,Morrow Group transaction of $857.64 was successful.,4034265,N
7353173,"Gonzalez, Cooper and Mason",05/22/2025,02/28/2025,108,19,Y,7683.76,213.66,,West Laura,MT,Successful,"Gonzalez, Cooper and Mason transaction of $7683.76 was successful.",6874312,Y
3719990,Martinez-Henderson,03/23/2025,01/03/2025,374,19,Y,4198.72,53.48,D,North Valerie,DC,Returned,Martinez-Henderson transaction of $4198.72 was returned.,5615933,N
4031576,Carter-Atkins,12/13/2024,01/25/2025,374,19,Y,40.31,0.97,C,Toddside,OK,Returned,Carter-Atkins transaction of $40.31 was returned.,8782284,N
9348805,Watson-Rodriguez,05/09/2025,03/03/2025,374,19,N,2382.59,46.99,D,Kingtown,WI,Returned,Watson-Rodriguez transaction of $2382.59 was returned.,3337043,N
7881198,Pugh-Pugh,04/27/2025,12/21/2024,108,19,Y,2450.91,45.79,,Danielbury,MO,Successful,Pugh-Pugh transaction of $2450.91 was successful.,2578946,N
1820721,Miller PLC,01/02/2025,12/16/2024,374,19,Y,6534.5,38.67,C,Erinview,ND,Returned,Miller PLC transaction of $6534.5 was returned.,1435138,N
6555122,Cross-Powell,01/14/2025,02/16/2025,374,19,Y,4172.48,39.46,,Jeremyview,NE,Returned,Cross-Powell transaction of $4172.48 was returned.,2643476,N
3976601,Valenzuela-Hess,05/18/2025,04/17/2025,374,19,Y,935.8,11.68,D,West Angelside,AZ,Returned,Valenzuela-Hess transaction of $935.8 was returned.,8263658,N
2135258,Harris-Edwards,05/30/2025,01/20/2025,374,19,N,4710.81,37.92,D,North Bethview,NE,Returned,Harris-Edwards transaction of $4710.81 was returned.,2454234,N
9842477,Morales-Hill,05/02/2025,05/16/2025,108,19,Y,6122.48,47.34,,Port Jasmine,IA,Successful,Morales-Hill transaction of $6122.48 was successful.,4062365,Y
9114518,Johnson-Manning,05/08/2025,04/14/2025,374,19,N,6090.4,78.64,,Ellisburgh,OR,Returned,Johnson-Manning transaction of $6090.4 was returned.,2383966,N
3176225,"Logan, Mathews and Adams",04/18/2025,01/15/2025,108,19,N,4927.58,46.8,,West Kenneth,VT,Successful,"Logan, Mathews and Adams transaction of $4927.58 was successful.",4223128,N
5873580,Webb and Sons,05/14/2025,05/15/2025,108,19,Y,244.75,5.05,C,North Deborah,AR,Successful,Webb and Sons transaction of $244.75 was successful.,3877055,Y
7956372,Mitchell-Rodriguez,02/23/2025,02/07/2025,108,19,N,3499.75,88.02,C,East Gregoryville,CT,Successful,Mitchell-Rodriguez transaction of $3499.75 was successful.,5538746,N
4375360,Williams-Davis,04/16/2025,02/08/2025,108,19,Y,3081.19,54.44,D,East Lauramouth,AK,Successful,Williams-Davis transaction of $3081.19 was successful.,5199432,Y
2909863,Torres and Sons,04/10/2025,02/19/2025,108,19,N,7245.34,147.8,C,North Kevinville,WY,Successful,Torres and Sons transaction of $7245.34 was successful.,4215817,N
4255041,Huang-Jones,12/31/2024,01/28/2025,108,19,N,9162.05,228.42,,North Juliestad,CT,Successful,Huang-Jones transaction of $9162.05 was successful.,1463563,N
9078154,"Perkins, Johnson and Martinez",03/13/2025,01/28/2025,108,19,N,4627.39,117.32,,Burnsburgh,WA,Successful,"Perkins, Johnson and Martinez transaction of $4627.39 was successful.",7490764,N
9742158,Barrett-Galvan,04/22/2025,02/02/2025,108,19,Y,2086.58,46.19,D,Gonzalesfort,DC,Successful,Barrett-Galvan transaction of $2086.58 was successful.,3564354,Y
3504920,Vaughn-Moore,12/23/2024,03/16/2025,374,19,N,9836.27,203.24,C,Burnettfurt,OH,Returned,Vaughn-Moore transaction of $9836.27 was returned.,8282372,N
4143696,Conner Group,03/08/2025,04/21/2025,374,19,N,7054.14,90.73,C,Lake Micheleburgh,OK,Returned,Conner Group transaction of $7054.14 was returned.,1208503,N
7943579,"Woods, Santos and James",02/08/2025,01/31/2025,108,19,Y,3718.98,95.71,D,West Vincentfurt,ND,Successful,"Woods, Santos and James transaction of $3718.98 was successful.",4459564,N
9809723,Gillespie-Rivas,04/09/2025,03/01/2025,108,19,Y,3745.29,22.23,C,Lake Zachary,AZ,Successful,Gillespie-Rivas transaction of $3745.29 was successful.,4406812,Y
8445293,Roman-Williams,01/30/2025,01/31/2025,374,19,N,9050.03,80.11,D,Lake Kelly,MT,Returned,Roman-Williams transaction of $9050.03 was returned.,4267807,N
9785019,Forbes LLC,03/26/2025,05/02/2025,108,19,Y,7695.97,57.38,,East Samanthaside,ID,Successful,Forbes LLC transaction of $7695.97 was successful.,7772758,Y
4442468,Crosby-Chavez,05/30/2025,03/14/2025,374,19,N,7138.21,128.91,C,New Jason,CO,Returned,Crosby-Chavez transaction of $7138.21 was returned.,2514990,N
1738700,"Rivas, Monroe and Rios",03/31/2025,01/30/2025,374,19,N,4671.42,28.75,,Nicholasside,IN,Returned,"Rivas, Monroe and Rios transaction of $4671.42 was returned.",5285164,N
1377156,"Golden, Lopez and Vazquez",12/03/2024,04/06/2025,374,19,Y,3212.2,31.52,D,Port Craig,MO,Returned,"Golden, Lopez and Vazquez transaction of $3212.2 was returned.",7557649,N
8400692,Strickland Group,01/20/2025,04/06/2025,108,19,N,1497.46,17.73,C,South Marcusside,IL,Successful,Strickland Group transaction of $1497.46 was successful.,8212768,N
4465793,Powell LLC,02/19/2025,02/28/2025,108,19,N,2714.17,77.58,D,South Joshua,NY,Successful,Powell LLC transaction of $2714.17 was successful.,1935214,N
3873517,Richardson Inc,03/21/2025,03/18/2025,374,19,N,5408.07,33.9,C,Port Jesse,CO,Returned,Richardson Inc transaction of $5408.07 was returned.,8799023,N
1846511,West-Cochran,02/27/2025,03/19/2025,374,19,Y,865.77,12.81,,South Mark,IL,Returned,West-Cochran transaction of $865.77 was returned.,3735697,N
6966385,"Simmons, Hickman and Roberts",01/08/2025,02/19/2025,108,19,Y,7130.42,155.24,,Tonyafort,UT,Successful,"Simmons, Hickman and Roberts transaction of $7130.42 was successful.",8348778,N
8813071,Hancock-Garcia,03/12/2025,01/05/2025,108,19,Y,8129.45,227.56,D,East Heatherfort,MA,Successful,Hancock-Garcia transaction of $8129.45 was successful.,3516786,Y
8643434,"Short, Wade and Tran",04/17/2025,04/19/2025,374,19,N,2320.78,24.59,,North Leahhaven,AK,Returned,"Short, Wade and Tran transaction of $2320.78 was returned.",3190442,N
7097668,Nelson Group,01/02/2025,04/09/2025,374,19,N,7888.84,213.47,D,Johntown,CO,Returned,Nelson Group transaction of $7888.84 was returned.,6776018,N
1507747,Jackson Group,12/14/2024,01/26/2025,374,19,Y,3517.65,58.15,C,Meyerside,NV,Returned,Jackson Group transaction of $3517.65 was returned.,6626085,N
6848796,"Anderson, Rivas and Black",05/01/2025,02/25/2025,374,19,Y,4059.83,92.79,C,Rachelfort,NC,Returned,"Anderson, Rivas and Black transaction of $4059.83 was returned.",3871672,N
2189907,"Paul, Warner and Simpson",04/11/2025,05/30/2025,108,19,N,5907.41,64.77,C,South Paul,MT,Successful,"Paul, Warner and Simpson transaction of $5907.41 was successful.",7086564,N
9092903,Singleton Group,12/12/2024,04/05/2025,374,19,N,2086.34,46.63,D,Port Susanchester,CT,Returned,Singleton Group transaction of $2086.34 was returned.,3964707,N
6741177,Sullivan Ltd,01/26/2025,01/14/2025,374,19,Y,6627.81,46.05,,Bergerborough,MT,Returned,Sullivan Ltd transaction of $6627.81 was returned.,3971985,N
2918019,Baldwin LLC,12/06/2024,02/20/2025,374,19,N,5553.1,141.88,C,Port Joseph,LA,Returned,Baldwin LLC transaction of $5553.1 was returned.,2792265,N
7808088,Hansen LLC,12/30/2024,02/03/2025,108,19,N,3277.45,69.24,C,Christopherton,TX,Successful,Hansen LLC transaction of $3277.45 was successful.,4147225,Y
4650919,"Tran, King and Bray",04/18/2025,03/17/2025,374,19,Y,6610.51,107.91,D,Michaelville,AK,Returned,"Tran, King and Bray transaction of $6610.51 was returned.",7718923,N
8502096,Summers Group,05/06/2025,03/31/2025,374,19,N,3000.85,74.6,,East Jeremy,TX,Returned,Summers Group transaction of $3000.85 was returned.,2298107,N
8293509,Williams-Kaufman,01/05/2025,03/13/2025,374,19,Y,6116.85,108.64,C,Younghaven,OK,Returned,Williams-Kaufman transaction of $6116.85 was returned.,5710571,N
2047075,Neal-Hughes,01/16/2025,02/13/2025,108,19,Y,7035.02,179.53,D,New Patriciaview,AZ,Successful,Neal-Hughes transaction of $7035.02 was successful.,1206001,Y
5734685,Martinez-Carter,04/05/2025,01/28/2025,374,19,N,7023.71,104.35,D,New Ryan,IA,Returned,Martinez-Carter transaction of $7023.71 was returned.,5721897,N
7812097,Rogers LLC,04/03/2025,04/21/2025,374,19,Y,6626.56,111.8,C,Lake Davidstad,NV,Returned,Rogers LLC transaction of $6626.56 was returned.,4833652,N
7044627,"Ashley, Austin and Johnson",03/28/2025,03/28/2025,108,19,N,9974.57,216.96,C,Charlesland,SC,Successful,"Ashley, Austin and Johnson transaction of $9974.57 was successful.",5409113,N
2203698,"Harper, Smith and Nelson",02/05/2025,05/20/2025,108,19,Y,7214.79,123.86,D,North Emilyhaven,MA,Successful,"Harper, Smith and Nelson transaction of $7214.79 was successful.",2322414,N
2420416,Watts-Wilson,05/01/2025,01/26/2025,108,19,N,8936.36,200.04,D,Cameronmouth,TX,Successful,Watts-Wilson transaction of $8936.36 was successful.,3266530,Y
